sequence_id,active_region,sequence_name,sequence_path,num_images,last_image_path,label_index,label_name,label_status
12042/2014_04_17_12_00_00_6,12042,2014_04_17_12_00_00_6,data\raw\SDOBenchmark_full\training\12042\2014_04_17_12_00_00_6,40,data\raw\SDOBenchmark_full\training\12042\2014_04_17_12_00_00_6\2014-04-21T071457__1700.jpg,1,QUIET,resolved
11490/2012_05_25_12_00_00_0,11490,2012_05_25_12_00_00_0,data\raw\SDOBenchmark_full\training\11490\2012_05_25_12_00_00_0,40,data\raw\SDOBenchmark_full\training\11490\2012_05_25_12_00_00_0\2012-05-25T115000__1700.jpg,1,QUIET,resolved
12580/2016_08_24_08_51_00_6,12580,2016_08_24_08_51_00_6,data\raw\SDOBenchmark_full\training\12580\2016_08_24_08_51_00_6,40,data\raw\SDOBenchmark_full\training\12580\2016_08_24_08_51_00_6\2016-09-01T234959__1700.jpg,1,QUIET,resolved
11469/2012_05_03_04_54_01_0,11469,2012_05_03_04_54_01_0,data\raw\SDOBenchmark_full\training\11469\2012_05_03_04_54_01_0,40,data\raw\SDOBenchmark_full\training\11469\2012_05_03_04_54_01_0\2012-05-03T044401__1700.jpg,1,QUIET,resolved
12458/2015_12_01_08_12_50_0,12458,2015_12_01_08_12_50_0,data\raw\SDOBenchmark_full\training\12458\2015_12_01_08_12_50_0,40,data\raw\SDOBenchmark_full\training\12458\2015_12_01_08_12_50_0\2015-12-01T080250__1700.jpg,1,QUIET,resolved
11494/2012_06_05_20_06_01_1,11494,2012_06_05_20_06_01_1,data\raw\SDOBenchmark_full\training\11494\2012_06_05_20_06_01_1,40,data\raw\SDOBenchmark_full\training\11494\2012_06_05_20_06_01_1\2012-06-06T195600__1700.jpg,0,FLARE,resolved
11863/2013_10_13_09_19_00_0,11863,2013_10_13_09_19_00_0,data\raw\SDOBenchmark_full\training\11863\2013_10_13_09_19_00_0,40,data\raw\SDOBenchmark_full\training\11863\2013_10_13_09_19_00_0\2013-10-13T090900__1700.jpg,1,QUIET,resolved
11513/2012_06_28_09_20_01_0,11513,2012_06_28_09_20_01_0,data\raw\SDOBenchmark_full\training\11513\2012_06_28_09_20_01_0,40,data\raw\SDOBenchmark_full\training\11513\2012_06_28_09_20_01_0\2012-06-28T091001__1700.jpg,0,FLARE,resolved
11763/2013_06_02_12_00_00_0,11763,2013_06_02_12_00_00_0,data\raw\SDOBenchmark_full\training\11763\2013_06_02_12_00_00_0,40,data\raw\SDOBenchmark_full\training\11763\2013_06_02_12_00_00_0\2013-06-02T115000__1700.jpg,1,QUIET,resolved
11692/2013_03_20_18_22_01_0,11692,2013_03_20_18_22_01_0,data\raw\SDOBenchmark_full\training\11692\2013_03_20_18_22_01_0,40,data\raw\SDOBenchmark_full\training\11692\2013_03_20_18_22_01_0\2013-03-20T181201__1700.jpg,1,QUIET,resolved
12003/2014_03_14_09_40_01_0,12003,2014_03_14_09_40_01_0,data\raw\SDOBenchmark_full\training\12003\2014_03_14_09_40_01_0,40,data\raw\SDOBenchmark_full\training\12003\2014_03_14_09_40_01_0\2014-03-14T093001__1700.jpg,1,QUIET,resolved
11486/2012_05_19_12_00_00_10,11486,2012_05_19_12_00_00_10,data\raw\SDOBenchmark_full\training\11486\2012_05_19_12_00_00_10,40,data\raw\SDOBenchmark_full\training\11486\2012_05_19_12_00_00_10\2012-05-24T115000__1700.jpg,1,QUIET,resolved
12511/2016_03_08_13_12_41_0,12511,2016_03_08_13_12_41_0,data\raw\SDOBenchmark_full\training\12511\2016_03_08_13_12_41_0,40,data\raw\SDOBenchmark_full\training\12511\2016_03_08_13_12_41_0\2016-03-08T130241__1700.jpg,1,QUIET,resolved
11448/2012_03_29_12_00_00_1,11448,2012_03_29_12_00_00_1,data\raw\SDOBenchmark_full\training\11448\2012_03_29_12_00_00_1,40,data\raw\SDOBenchmark_full\training\11448\2012_03_29_12_00_00_1\2012-03-30T015500__1700.jpg,1,QUIET,resolved
12153/2014_09_04_14_54_01_0,12153,2014_09_04_14_54_01_0,data\raw\SDOBenchmark_full\training\12153\2014_09_04_14_54_01_0,40,data\raw\SDOBenchmark_full\training\12153\2014_09_04_14_54_01_0\2014-09-04T144401__1700.jpg,1,QUIET,resolved
11652/2013_01_17_01_45_01_0,11652,2013_01_17_01_45_01_0,data\raw\SDOBenchmark_full\training\11652\2013_01_17_01_45_01_0,40,data\raw\SDOBenchmark_full\training\11652\2013_01_17_01_45_01_0\2013-01-17T013501__1700.jpg,1,QUIET,resolved
12221/2014_11_29_01_46_01_0,12221,2014_11_29_01_46_01_0,data\raw\SDOBenchmark_full\training\12221\2014_11_29_01_46_01_0,40,data\raw\SDOBenchmark_full\training\12221\2014_11_29_01_46_01_0\2014-11-29T013601__1700.jpg,1,QUIET,resolved
12526/2016_03_27_11_33_00_0,12526,2016_03_27_11_33_00_0,data\raw\SDOBenchmark_full\training\12526\2016_03_27_11_33_00_0,40,data\raw\SDOBenchmark_full\training\12526\2016_03_27_11_33_00_0\2016-03-27T112300__1700.jpg,1,QUIET,resolved
11720/2013_04_08_12_00_00_0,11720,2013_04_08_12_00_00_0,data\raw\SDOBenchmark_full\training\11720\2013_04_08_12_00_00_0,40,data\raw\SDOBenchmark_full\training\11720\2013_04_08_12_00_00_0\2013-04-08T115000__1700.jpg,1,QUIET,resolved
12183/2014_10_07_23_40_00_0,12183,2014_10_07_23_40_00_0,data\raw\SDOBenchmark_full\training\12183\2014_10_07_23_40_00_0,40,data\raw\SDOBenchmark_full\training\12183\2014_10_07_23_40_00_0\2014-10-07T233000__1700.jpg,1,QUIET,resolved
11571/2012_09_13_12_00_00_0,11571,2012_09_13_12_00_00_0,data\raw\SDOBenchmark_full\training\11571\2012_09_13_12_00_00_0,38,data\raw\SDOBenchmark_full\training\11571\2012_09_13_12_00_00_0\2012-09-13T115000__1700.jpg,1,QUIET,resolved
12216/2014_11_22_18_10_01_0,12216,2014_11_22_18_10_01_0,data\raw\SDOBenchmark_full\training\12216\2014_11_22_18_10_01_0,40,data\raw\SDOBenchmark_full\training\12216\2014_11_22_18_10_01_0\2014-11-22T180001__1700.jpg,1,QUIET,resolved
12432/2015_10_15_15_54_00_0,12432,2015_10_15_15_54_00_0,data\raw\SDOBenchmark_full\training\12432\2015_10_15_15_54_00_0,40,data\raw\SDOBenchmark_full\training\12432\2015_10_15_15_54_00_0\2015-10-15T154400__1700.jpg,1,QUIET,resolved
11741/2013_05_08_06_56_00_5,11741,2013_05_08_06_56_00_5,data\raw\SDOBenchmark_full\training\11741\2013_05_08_06_56_00_5,40,data\raw\SDOBenchmark_full\training\11741\2013_05_08_06_56_00_5\2013-05-11T110307__1700.jpg,1,QUIET,resolved
11734/2013_04_30_20_06_01_1,11734,2013_04_30_20_06_01_1,data\raw\SDOBenchmark_full\training\11734\2013_04_30_20_06_01_1,40,data\raw\SDOBenchmark_full\training\11734\2013_04_30_20_06_01_1\2013-05-01T195600__1700.jpg,1,QUIET,resolved
12546/2016_05_15_12_00_00_3,12546,2016_05_15_12_00_00_3,data\raw\SDOBenchmark_full\training\12546\2016_05_15_12_00_00_3,40,data\raw\SDOBenchmark_full\training\12546\2016_05_15_12_00_00_3\2016-05-18T004900__1700.jpg,1,QUIET,resolved
11457/2012_04_14_12_00_00_1,11457,2012_04_14_12_00_00_1,data\raw\SDOBenchmark_full\training\11457\2012_04_14_12_00_00_1,40,data\raw\SDOBenchmark_full\training\11457\2012_04_14_12_00_00_1\2012-04-14T235000__1700.jpg,1,QUIET,resolved
11809/2013_07_31_22_57_01_1,11809,2013_07_31_22_57_01_1,data\raw\SDOBenchmark_full\training\11809\2013_07_31_22_57_01_1,40,data\raw\SDOBenchmark_full\training\11809\2013_07_31_22_57_01_1\2013-08-01T143800__1700.jpg,1,QUIET,resolved
12625/2017_01_18_18_39_00_0,12625,2017_01_18_18_39_00_0,data\raw\SDOBenchmark_full\training\12625\2017_01_18_18_39_00_0,32,data\raw\SDOBenchmark_full\training\12625\2017_01_18_18_39_00_0\2017-01-18T182900__335.jpg,1,QUIET,resolved
11987/2014_03_05_05_20_00_1,11987,2014_03_05_05_20_00_1,data\raw\SDOBenchmark_full\training\11987\2014_03_05_05_20_00_1,30,data\raw\SDOBenchmark_full\training\11987\2014_03_05_05_20_00_1\2014-03-05T235000__1700.jpg,1,QUIET,resolved
11675/2013_02_24_06_18_00_3,11675,2013_02_24_06_18_00_3,data\raw\SDOBenchmark_full\training\11675\2013_02_24_06_18_00_3,40,data\raw\SDOBenchmark_full\training\11675\2013_02_24_06_18_00_3\2013-02-25T181159__1700.jpg,1,QUIET,resolved
12234/2014_12_13_14_40_00_0,12234,2014_12_13_14_40_00_0,data\raw\SDOBenchmark_full\training\12234\2014_12_13_14_40_00_0,40,data\raw\SDOBenchmark_full\training\12234\2014_12_13_14_40_00_0\2014-12-13T143000__1700.jpg,1,QUIET,resolved
11734/2013_05_04_05_59_33_0,11734,2013_05_04_05_59_33_0,data\raw\SDOBenchmark_full\training\11734\2013_05_04_05_59_33_0,40,data\raw\SDOBenchmark_full\training\11734\2013_05_04_05_59_33_0\2013-05-04T054933__1700.jpg,1,QUIET,resolved
12082/2014_06_09_00_01_00_0,12082,2014_06_09_00_01_00_0,data\raw\SDOBenchmark_full\training\12082\2014_06_09_00_01_00_0,40,data\raw\SDOBenchmark_full\training\12082\2014_06_09_00_01_00_0\2014-06-08T235100__1700.jpg,1,QUIET,resolved
12355/2015_05_31_09_06_00_1,12355,2015_05_31_09_06_00_1,data\raw\SDOBenchmark_full\training\12355\2015_05_31_09_06_00_1,40,data\raw\SDOBenchmark_full\training\12355\2015_05_31_09_06_00_1\2015-05-31T235000__1700.jpg,1,QUIET,resolved
11796/2013_07_18_12_00_00_2,11796,2013_07_18_12_00_00_2,data\raw\SDOBenchmark_full\training\11796\2013_07_18_12_00_00_2,40,data\raw\SDOBenchmark_full\training\11796\2013_07_18_12_00_00_2\2013-07-19T234959__1700.jpg,1,QUIET,resolved
11952/2014_01_12_12_00_00_10,11952,2014_01_12_12_00_00_10,data\raw\SDOBenchmark_full\training\11952\2014_01_12_12_00_00_10,40,data\raw\SDOBenchmark_full\training\11952\2014_01_12_12_00_00_10\2014-01-18T042630__1700.jpg,1,QUIET,resolved
11670/2013_02_14_04_36_46_0,11670,2013_02_14_04_36_46_0,data\raw\SDOBenchmark_full\training\11670\2013_02_14_04_36_46_0,40,data\raw\SDOBenchmark_full\training\11670\2013_02_14_04_36_46_0\2013-02-14T042646__1700.jpg,1,QUIET,resolved
12018/2014_03_26_03_39_00_1,12018,2014_03_26_03_39_00_1,data\raw\SDOBenchmark_full\training\12018\2014_03_26_03_39_00_1,37,data\raw\SDOBenchmark_full\training\12018\2014_03_26_03_39_00_1\2014-03-27T171622__1700.jpg,1,QUIET,resolved
11391/2012_01_08_17_18_01_0,11391,2012_01_08_17_18_01_0,data\raw\SDOBenchmark_full\training\11391\2012_01_08_17_18_01_0,40,data\raw\SDOBenchmark_full\training\11391\2012_01_08_17_18_01_0\2012-01-08T170801__1700.jpg,1,QUIET,resolved
11642/2013_01_08_14_29_00_0,11642,2013_01_08_14_29_00_0,data\raw\SDOBenchmark_full\training\11642\2013_01_08_14_29_00_0,40,data\raw\SDOBenchmark_full\training\11642\2013_01_08_14_29_00_0\2013-01-08T141900__1700.jpg,1,QUIET,resolved
12146/2014_08_24_20_21_01_0,12146,2014_08_24_20_21_01_0,data\raw\SDOBenchmark_full\training\12146\2014_08_24_20_21_01_0,40,data\raw\SDOBenchmark_full\training\12146\2014_08_24_20_21_01_0\2014-08-24T201101__1700.jpg,0,FLARE,resolved
12108/2014_07_03_14_39_01_1,12108,2014_07_03_14_39_01_1,data\raw\SDOBenchmark_full\training\12108\2014_07_03_14_39_01_1,40,data\raw\SDOBenchmark_full\training\12108\2014_07_03_14_39_01_1\2014-07-04T142900__1700.jpg,1,QUIET,resolved
11645/2013_01_08_14_29_00_2,11645,2013_01_08_14_29_00_2,data\raw\SDOBenchmark_full\training\11645\2013_01_08_14_29_00_2,40,data\raw\SDOBenchmark_full\training\11645\2013_01_08_14_29_00_2\2013-01-09T234959__1700.jpg,1,QUIET,resolved
11559/2012_08_30_20_11_00_3,11559,2012_08_30_20_11_00_3,data\raw\SDOBenchmark_full\training\11559\2012_08_30_20_11_00_3,40,data\raw\SDOBenchmark_full\training\11559\2012_08_30_20_11_00_3\2012-09-01T125312__1700.jpg,1,QUIET,resolved
12034/2014_04_18_06_00_01_0,12034,2014_04_18_06_00_01_0,data\raw\SDOBenchmark_full\training\12034\2014_04_18_06_00_01_0,40,data\raw\SDOBenchmark_full\training\12034\2014_04_18_06_00_01_0\2014-04-18T055001__1700.jpg,1,QUIET,resolved
11907/2013_11_28_10_06_01_0,11907,2013_11_28_10_06_01_0,data\raw\SDOBenchmark_full\training\11907\2013_11_28_10_06_01_0,40,data\raw\SDOBenchmark_full\training\11907\2013_11_28_10_06_01_0\2013-11-28T095601__1700.jpg,1,QUIET,resolved
12244/2014_12_24_03_58_00_1,12244,2014_12_24_03_58_00_1,data\raw\SDOBenchmark_full\training\12244\2014_12_24_03_58_00_1,40,data\raw\SDOBenchmark_full\training\12244\2014_12_24_03_58_00_1\2014-12-25T101258__1700.jpg,1,QUIET,resolved
12386/2015_07_13_12_00_00_0,12386,2015_07_13_12_00_00_0,data\raw\SDOBenchmark_full\training\12386\2015_07_13_12_00_00_0,40,data\raw\SDOBenchmark_full\training\12386\2015_07_13_12_00_00_0\2015-07-13T115000__1700.jpg,1,QUIET,resolved
12353/2015_05_23_12_00_00_0,12353,2015_05_23_12_00_00_0,data\raw\SDOBenchmark_full\training\12353\2015_05_23_12_00_00_0,40,data\raw\SDOBenchmark_full\training\12353\2015_05_23_12_00_00_0\2015-05-23T115000__1700.jpg,1,QUIET,resolved
12042/2014_04_17_12_00_00_0,12042,2014_04_17_12_00_00_0,data\raw\SDOBenchmark_full\training\12042\2014_04_17_12_00_00_0,40,data\raw\SDOBenchmark_full\training\12042\2014_04_17_12_00_00_0\2014-04-17T115000__1700.jpg,1,QUIET,resolved
11542/2012_08_08_11_47_01_1,11542,2012_08_08_11_47_01_1,data\raw\SDOBenchmark_full\training\11542\2012_08_08_11_47_01_1,40,data\raw\SDOBenchmark_full\training\11542\2012_08_08_11_47_01_1\2012-08-09T113700__1700.jpg,1,QUIET,resolved
12130/2014_08_08_05_52_00_3,12130,2014_08_08_05_52_00_3,data\raw\SDOBenchmark_full\training\12130\2014_08_08_05_52_00_3,40,data\raw\SDOBenchmark_full\training\12130\2014_08_08_05_52_00_3\2014-08-09T234959__1700.jpg,1,QUIET,resolved
11976/2014_02_17_08_18_00_0,11976,2014_02_17_08_18_00_0,data\raw\SDOBenchmark_full\training\11976\2014_02_17_08_18_00_0,40,data\raw\SDOBenchmark_full\training\11976\2014_02_17_08_18_00_0\2014-02-17T080800__1700.jpg,1,QUIET,resolved
12492/2016_02_08_03_50_00_0,12492,2016_02_08_03_50_00_0,data\raw\SDOBenchmark_full\training\12492\2016_02_08_03_50_00_0,40,data\raw\SDOBenchmark_full\training\12492\2016_02_08_03_50_00_0\2016-02-08T034000__1700.jpg,1,QUIET,resolved
12674/2017_09_05_02_22_00_3,12674,2017_09_05_02_22_00_3,data\raw\SDOBenchmark_full\training\12674\2017_09_05_02_22_00_3,40,data\raw\SDOBenchmark_full\training\12674\2017_09_05_02_22_00_3\2017-09-07T152802__1700.jpg,1,QUIET,resolved
12205/2014_11_05_12_00_00_0,12205,2014_11_05_12_00_00_0,data\raw\SDOBenchmark_full\training\12205\2014_11_05_12_00_00_0,40,data\raw\SDOBenchmark_full\training\12205\2014_11_05_12_00_00_0\2014-11-05T115000__1700.jpg,0,FLARE,resolved
11772/2013_06_21_23_28_24_0,11772,2013_06_21_23_28_24_0,data\raw\SDOBenchmark_full\training\11772\2013_06_21_23_28_24_0,40,data\raw\SDOBenchmark_full\training\11772\2013_06_21_23_28_24_0\2013-06-21T231824__1700.jpg,1,QUIET,resolved
11740/2013_05_08_06_56_00_0,11740,2013_05_08_06_56_00_0,data\raw\SDOBenchmark_full\training\11740\2013_05_08_06_56_00_0,40,data\raw\SDOBenchmark_full\training\11740\2013_05_08_06_56_00_0\2013-05-08T064600__1700.jpg,1,QUIET,resolved
11739/2013_05_05_17_57_18_0,11739,2013_05_05_17_57_18_0,data\raw\SDOBenchmark_full\training\11739\2013_05_05_17_57_18_0,40,data\raw\SDOBenchmark_full\training\11739\2013_05_05_17_57_18_0\2013-05-05T174718__1700.jpg,1,QUIET,resolved
12069/2014_05_22_19_34_00_0,12069,2014_05_22_19_34_00_0,data\raw\SDOBenchmark_full\training\12069\2014_05_22_19_34_00_0,40,data\raw\SDOBenchmark_full\training\12069\2014_05_22_19_34_00_0\2014-05-22T192400__1700.jpg,1,QUIET,resolved
12529/2016_04_10_18_34_01_0,12529,2016_04_10_18_34_01_0,data\raw\SDOBenchmark_full\training\12529\2016_04_10_18_34_01_0,40,data\raw\SDOBenchmark_full\training\12529\2016_04_10_18_34_01_0\2016-04-10T182401__1700.jpg,1,QUIET,resolved
12346/2015_05_12_12_00_00_0,12346,2015_05_12_12_00_00_0,data\raw\SDOBenchmark_full\training\12346\2015_05_12_12_00_00_0,40,data\raw\SDOBenchmark_full\training\12346\2015_05_12_12_00_00_0\2015-05-12T115000__1700.jpg,1,QUIET,resolved
12155/2014_09_06_01_50_00_3,12155,2014_09_06_01_50_00_3,data\raw\SDOBenchmark_full\training\12155\2014_09_06_01_50_00_3,38,data\raw\SDOBenchmark_full\training\12155\2014_09_06_01_50_00_3\2014-09-09T130647__1700.jpg,1,QUIET,resolved
12195/2014_11_02_21_25_00_0,12195,2014_11_02_21_25_00_0,data\raw\SDOBenchmark_full\training\12195\2014_11_02_21_25_00_0,40,data\raw\SDOBenchmark_full\training\12195\2014_11_02_21_25_00_0\2014-11-02T211500__1700.jpg,1,QUIET,resolved
11934/2013_12_28_16_02_01_1,11934,2013_12_28_16_02_01_1,data\raw\SDOBenchmark_full\training\11934\2013_12_28_16_02_01_1,40,data\raw\SDOBenchmark_full\training\11934\2013_12_28_16_02_01_1\2013-12-29T155200__1700.jpg,1,QUIET,resolved
12349/2015_05_22_13_43_01_0,12349,2015_05_22_13_43_01_0,data\raw\SDOBenchmark_full\training\12349\2015_05_22_13_43_01_0,40,data\raw\SDOBenchmark_full\training\12349\2015_05_22_13_43_01_0\2015-05-22T133301__1700.jpg,1,QUIET,resolved
12403/2015_08_28_23_55_07_0,12403,2015_08_28_23_55_07_0,data\raw\SDOBenchmark_full\training\12403\2015_08_28_23_55_07_0,40,data\raw\SDOBenchmark_full\training\12403\2015_08_28_23_55_07_0\2015-08-28T234507__1700.jpg,1,QUIET,resolved
11618/2012_11_23_21_06_00_1,11618,2012_11_23_21_06_00_1,data\raw\SDOBenchmark_full\training\11618\2012_11_23_21_06_00_1,40,data\raw\SDOBenchmark_full\training\11618\2012_11_23_21_06_00_1\2012-11-24T133000__1700.jpg,1,QUIET,resolved
12533/2016_04_26_20_46_00_9,12533,2016_04_26_20_46_00_9,data\raw\SDOBenchmark_full\training\12533\2016_04_26_20_46_00_9,40,data\raw\SDOBenchmark_full\training\12533\2016_04_26_20_46_00_9\2016-05-01T234959__1700.jpg,1,QUIET,resolved
12054/2014_05_06_13_02_00_1,12054,2014_05_06_13_02_00_1,data\raw\SDOBenchmark_full\training\12054\2014_05_06_13_02_00_1,40,data\raw\SDOBenchmark_full\training\12054\2014_05_06_13_02_00_1\2014-05-09T214200__1700.jpg,1,QUIET,resolved
11946/2014_01_06_03_53_01_0,11946,2014_01_06_03_53_01_0,data\raw\SDOBenchmark_full\training\11946\2014_01_06_03_53_01_0,40,data\raw\SDOBenchmark_full\training\11946\2014_01_06_03_53_01_0\2014-01-06T034301__1700.jpg,0,FLARE,resolved
12036/2014_04_15_10_09_13_0,12036,2014_04_15_10_09_13_0,data\raw\SDOBenchmark_full\training\12036\2014_04_15_10_09_13_0,40,data\raw\SDOBenchmark_full\training\12036\2014_04_15_10_09_13_0\2014-04-15T095913__1700.jpg,1,QUIET,resolved
11708/2013_04_04_09_43_00_1,11708,2013_04_04_09_43_00_1,data\raw\SDOBenchmark_full\training\11708\2013_04_04_09_43_00_1,40,data\raw\SDOBenchmark_full\training\11708\2013_04_04_09_43_00_1\2013-04-04T230539__1700.jpg,1,QUIET,resolved
12671/2017_08_19_07_50_01_0,12671,2017_08_19_07_50_01_0,data\raw\SDOBenchmark_full\training\12671\2017_08_19_07_50_01_0,38,data\raw\SDOBenchmark_full\training\12671\2017_08_19_07_50_01_0\2017-08-19T074001__1700.jpg,1,QUIET,resolved
12497/2016_02_09_15_22_01_1,12497,2016_02_09_15_22_01_1,data\raw\SDOBenchmark_full\training\12497\2016_02_09_15_22_01_1,40,data\raw\SDOBenchmark_full\training\12497\2016_02_09_15_22_01_1\2016-02-10T151200__1700.jpg,1,QUIET,resolved
12529/2016_04_18_12_57_01_0,12529,2016_04_18_12_57_01_0,data\raw\SDOBenchmark_full\training\12529\2016_04_18_12_57_01_0,40,data\raw\SDOBenchmark_full\training\12529\2016_04_18_12_57_01_0\2016-04-18T124701__1700.jpg,1,QUIET,resolved
11705/2013_03_26_12_00_00_0,11705,2013_03_26_12_00_00_0,data\raw\SDOBenchmark_full\training\11705\2013_03_26_12_00_00_0,40,data\raw\SDOBenchmark_full\training\11705\2013_03_26_12_00_00_0\2013-03-26T115000__1700.jpg,1,QUIET,resolved
12371/2015_06_26_06_06_51_0,12371,2015_06_26_06_06_51_0,data\raw\SDOBenchmark_full\training\12371\2015_06_26_06_06_51_0,40,data\raw\SDOBenchmark_full\training\12371\2015_06_26_06_06_51_0\2015-06-26T055651__1700.jpg,1,QUIET,resolved
12415/2015_09_14_02_58_01_0,12415,2015_09_14_02_58_01_0,data\raw\SDOBenchmark_full\training\12415\2015_09_14_02_58_01_0,40,data\raw\SDOBenchmark_full\training\12415\2015_09_14_02_58_01_0\2015-09-14T024801__1700.jpg,1,QUIET,resolved
12057/2014_05_10_21_59_00_1,12057,2014_05_10_21_59_00_1,data\raw\SDOBenchmark_full\training\12057\2014_05_10_21_59_00_1,40,data\raw\SDOBenchmark_full\training\12057\2014_05_10_21_59_00_1\2014-05-12T022141__1700.jpg,1,QUIET,resolved
12242/2014_12_15_12_00_00_1,12242,2014_12_15_12_00_00_1,data\raw\SDOBenchmark_full\training\12242\2014_12_15_12_00_00_1,40,data\raw\SDOBenchmark_full\training\12242\2014_12_15_12_00_00_1\2014-12-16T005044__1700.jpg,1,QUIET,resolved
12317/2015_04_02_12_00_00_1,12317,2015_04_02_12_00_00_1,data\raw\SDOBenchmark_full\training\12317\2015_04_02_12_00_00_1,40,data\raw\SDOBenchmark_full\training\12317\2015_04_02_12_00_00_1\2015-04-03T063429__1700.jpg,1,QUIET,resolved
12069/2014_05_24_06_28_00_1,12069,2014_05_24_06_28_00_1,data\raw\SDOBenchmark_full\training\12069\2014_05_24_06_28_00_1,40,data\raw\SDOBenchmark_full\training\12069\2014_05_24_06_28_00_1\2014-05-26T063101__1700.jpg,1,QUIET,resolved
12571/2016_08_07_14_48_00_0,12571,2016_08_07_14_48_00_0,data\raw\SDOBenchmark_full\training\12571\2016_08_07_14_48_00_0,8,data\raw\SDOBenchmark_full\training\12571\2016_08_07_14_48_00_0\2016-08-07T143800__magnetogram.jpg,1,QUIET,resolved
12246/2014_12_23_01_04_00_0,12246,2014_12_23_01_04_00_0,data\raw\SDOBenchmark_full\training\12246\2014_12_23_01_04_00_0,40,data\raw\SDOBenchmark_full\training\12246\2014_12_23_01_04_00_0\2014-12-23T005400__1700.jpg,1,QUIET,resolved
12565/2016_07_16_08_03_01_0,12565,2016_07_16_08_03_01_0,data\raw\SDOBenchmark_full\training\12565\2016_07_16_08_03_01_0,40,data\raw\SDOBenchmark_full\training\12565\2016_07_16_08_03_01_0\2016-07-16T075301__1700.jpg,1,QUIET,resolved
12394/2015_08_06_18_15_01_1,12394,2015_08_06_18_15_01_1,data\raw\SDOBenchmark_full\training\12394\2015_08_06_18_15_01_1,40,data\raw\SDOBenchmark_full\training\12394\2015_08_06_18_15_01_1\2015-08-07T180500__1700.jpg,1,QUIET,resolved
12045/2014_04_22_04_54_00_1,12045,2014_04_22_04_54_00_1,data\raw\SDOBenchmark_full\training\12045\2014_04_22_04_54_00_1,40,data\raw\SDOBenchmark_full\training\12045\2014_04_22_04_54_00_1\2014-04-22T195837__1700.jpg,1,QUIET,resolved
11459/2012_04_26_03_07_01_0,11459,2012_04_26_03_07_01_0,data\raw\SDOBenchmark_full\training\11459\2012_04_26_03_07_01_0,40,data\raw\SDOBenchmark_full\training\11459\2012_04_26_03_07_01_0\2012-04-26T025701__1700.jpg,1,QUIET,resolved
12321/2015_04_14_11_42_01_0,12321,2015_04_14_11_42_01_0,data\raw\SDOBenchmark_full\training\12321\2015_04_14_11_42_01_0,40,data\raw\SDOBenchmark_full\training\12321\2015_04_14_11_42_01_0\2015-04-14T113201__1700.jpg,1,QUIET,resolved
12427/2015_10_02_00_19_01_1,12427,2015_10_02_00_19_01_1,data\raw\SDOBenchmark_full\training\12427\2015_10_02_00_19_01_1,40,data\raw\SDOBenchmark_full\training\12427\2015_10_02_00_19_01_1\2015-10-03T000900__1700.jpg,1,QUIET,resolved
12512/2016_03_09_18_54_01_1,12512,2016_03_09_18_54_01_1,data\raw\SDOBenchmark_full\training\12512\2016_03_09_18_54_01_1,38,data\raw\SDOBenchmark_full\training\12512\2016_03_09_18_54_01_1\2016-03-10T184400__1700.jpg,1,QUIET,resolved
